Population,HPIQuartile,Vaccinated
6767,4,5749.199592081408
3706,3,2919.348372475467
4141,4,3530.665894248694
3698,4,2980.512566647858
5114,4,4338.849014365913
3360,4,2685.2381141678293
5574,4,4743.530403800227
4870,4,3997.783920185489
6397,4,5438.460104923446
3404,4,2802.940319032879
7070,4,5782.812485255132
6253,4,5161.751861911291
2680,4,2270.299995897613
2559,4,2190.0890720005536
2488,4,2112.4534598886935
4268,4,3421.7987429212035
2638,4,2237.2218695980173
6362,4,4868.192829675201
2622,4,1967.3854383222124
5408,4,4313.7013877016725
3682,4,3122.364596935124
5683,4,4540.242555368091
5416,4,4080.921495039118
3878,4,3243.742903552303
5938,4,4957.691101924925
7379,4,5550.966567523997
5107,4,4198.190034582011
5446,4,4624.9667563803405
3094,4,2595.4863768301384
5273,4,3763.1649989971193
4692,4,3638.632429327055
3222,4,2737.4734899308546
5552,4,3971.951227375569
4250,4,2848.5604031756247
6887,4,5364.30034682514
2095,4,1782.4678701949097
5711,4,4722.419732008543
6223,4,5282.075315810158
2986,4,2534.7576436612844
7070,4,5527.690612537857
4715,4,4004.3388687789593
3778,4,3204.7804835658817
4216,4,3581.440918704156
2461,4,2024.9753616564462
7444,4,6061.285558698249
6298,4,5312.123491231205
2630,4,2235.9412167045793
5547,4,4712.341925040223
5902,4,4606.910338328477
6966,4,5447.726514122489
4084,4,3474.7251380129387
2760,4,2222.816305548252
4876,4,3822.1722551432863
3382,4,2779.4866673540687
3489,4,2876.141922987719
6889,4,5348.169988860511
4754,4,3889.8352720015246
3443,4,2737.922787707884
4834,3,3194.322667351629
6759,3,4276.239844610397
4349,4,3571.7476090332766
5977,4,5053.864077959417
3838,4,3266.2940417764744
4411,4,3751.850854048643
3961,4,3372.688496051367
3934,4,3352.4196599796924
4347,4,3661.5364390681857
4186,4,3529.027534724826
2729,4,2316.238385780356
3471,4,2912.710271549161
2656,4,2257.7993337813546
3028,4,2579.4805148635687
4677,3,3595.4676647474503
5641,4,4824.549798464562
5125,4,4330.440208121305
2464,4,2109.521304769279
2907,4,2470.9596821266377
4895,4,4167.633693543364
2479,4,2107.4080606922944
1818,4,1552.2734522709054
4566,4,3884.502768953962
5811,4,4931.486688420416
3342,4,2713.456077273665
2798,4,2269.8507077537956
4076,4,3458.864721678833
3798,4,3239.742711107467
2939,4,2477.6938368306883
4465,4,3790.0448059973496
5860,4,4818.294719056873
4456,4,3658.400116539406
5022,4,4258.277004858905
1745,4,1427.2593434131134
2429,4,1988.549252337305
5056,4,4302.799661184412
5997,4,5102.056245430234
5165,4,4380.972468193099
4551,4,3503.8472818195123
3497,4,2829.7855273890214
3877,4,3149.624548781418
3452,4,2929.2506136015354
7140,4,5770.396804136149
2684,0,1734.91705198282
2950,4,2503.7099223151445
3870,4,3285.335865590249
2539,4,2148.5477262061286
4383,4,3705.291725655414
963,0,617.7823828998021
2913,4,2347.956897038045
3796,4,3074.3124308965976
2966,4,2396.4065740762
3771,4,3054.0652685241644
7659,4,6335.8944720917225
2923,4,2357.677322664133
4606,4,3710.7798789981853
5228,4,4284.351796491174
4098,4,3489.852135949744
5431,4,4617.449583412581
3460,3,2645.368888020616
4370,4,3709.624179398679
6205,4,5257.068692907298
6245,4,4955.787594970461
7193,3,4358.344059767433
4379,3,2570.5722535685395
6292,3,3389.7153931371017
5700,4,4441.662365332124
4953,3,3735.371917451537
4952,3,3881.026908317527
4306,3,3244.0254796744553
3004,4,2547.86780187525
3582,3,2775.0665308502976
3838,3,3310.436521523017
6418,4,5447.120827373634
2886,4,2329.4141033642227
4094,4,3319.1734766962286
3135,4,2635.564614979067
5734,4,4655.424269458528
2855,4,2419.401763418151
3891,4,3288.7892701387036
4194,4,3401.2048405862215
3004,4,2549.9836570030034
2676,3,1944.2795239104137
4438,3,3486.9218585922677
2623,3,1605.709850814539
5537,1,3689.0653683856917
5249,4,4452.689754590546
5130,4,4349.477295298545
3741,4,3183.674448374779
4197,4,3572.2080933310494
1568,2,936.301201864321
3813,4,3206.965600740815
3715,4,3144.902225989586
5952,4,5047.42867207589
6595,4,5577.049856214515
4666,4,3942.898938118098
3463,3,2627.8905018848554
3057,3,2420.681044372036
2698,4,2297.4814662044355
3516,3,2746.2359687047747
5450,3,4046.240391981359
4498,3,2451.3688386220074
4859,3,3193.2927927920055
7207,4,5673.757909332739
6665,3,4493.165992079072
6023,3,4491.695476509752
7292,2,5260.794734241463
3799,3,2756.685630757739
5737,3,3792.6986840083373
2786,2,1865.466526299673
3536,2,2661.2005448273903
4068,2,2887.176691660308
7924,0,6006.334138835875
1080,0,584.4715371801063
2053,4,1742.5192609453964
6661,3,5175.22725946184
3280,4,2789.231291144752
7237,0,4996.347753293917
5190,3,3880.466249174549
3217,4,2741.338769378383
2572,3,2024.366675421326
6545,3,5103.949103031172
4031,4,3425.7265244326245
7520,3,5735.923422301827
5218,4,4433.906633377592
3000,3,2271.458099123379
6782,2,4108.336998634208
6780,2,4832.144621765691
5970,1,3866.174387372359
7108,2,5470.043472101175
6899,2,5492.774355598272
5557,2,4378.692716321753
7648,2,5638.273354751767
3044,2,2168.755282554931
4100,3,2583.081161695554
4964,4,4052.2483979605895
2472,3,1575.3488792331684
4743,3,2684.6034482401474
5423,4,4378.752858631199
4525,4,3695.7211318360737
3928,4,3325.2554720038497
5635,4,4420.136226105613
7880,4,6181.424865397485
3292,4,2552.086318260038
2837,3,1919.6075331014956
5889,4,4607.222587659611
3899,4,3305.11159585973
2534,3,1863.204552546369
4101,3,3117.261782730792
3182,4,2700.1695134543256
4679,2,3863.970930366916
5863,3,4377.55844279491
7021,4,6020.549529127783
4592,4,3788.9309386332498
4690,3,3079.925881738378
3214,4,2628.4754100145333
6222,4,5104.793478258824
3100,3,2407.0827495198732
5953,4,4914.679215263631
2118,4,1739.9655835848127
3458,4,2834.6279228224344
3744,3,2606.2141212410124
6860,3,4466.75076079952
6074,2,4060.3500622886204
2432,2,1628.5263342977996
1601,0,976.0087844352084
0,0,0.0
1515,1,1187.154298018275
1973,2,1534.5885552677623
3543,2,2804.9309114290318
4168,2,2375.736383054613
4547,2,3500.190393314524
2397,4,2027.72431929901
5092,3,3615.3154874702495
1341,0,818.9471754125594
3667,3,2631.5870629709593
3070,3,2300.876590443738
4091,1,2750.3643486713127
4624,3,3447.9542072948775
2650,3,1848.1556882925697
4678,3,3358.3700915248924
2986,2,2138.224968276086
4159,3,2904.8407821375404
3952,2,2542.2046768678188
1603,3,1037.01339374306
5030,2,3565.6176161490343
2893,2,2113.94003821203
5555,2,3543.3640403203854
4656,2,3282.2990021916075
3722,3,2327.2906869932267
3204,4,2532.437176622824
2655,3,1588.8494650715975
5217,2,3933.9353254680673
3674,1,2131.0736197215465
2074,2,1387.6903338341683
3241,1,2283.2211779523527
3058,2,2393.9687202911305
2343,3,1516.5868800401113
2357,3,1532.5980824805952
2810,2,1763.4843090272473
4336,3,3228.8376576761366
4279,1,2910.436575764499
4163,2,3154.7772674293124
1775,1,1200.6405155362968
5024,1,2776.6470188871576
2416,1,1286.6619896749282
5197,2,2923.411832922812
3729,2,2177.76016879822
3955,2,2005.1415302134442
1435,1,508.0962269230274
4988,1,1895.649384978927
3991,2,3080.590515742388
2125,2,1065.8132103076189
4100,2,3436.61971194061
2897,2,1790.5356674397722
3093,2,1396.7141104480465
1329,0,404.4954950997762
1832,1,536.1008674280347
3883,1,1642.0014779058677
630,0,295.41497875944253
2038,1,628.0719554745107
1775,2,837.7989753275073
3581,2,2165.995481063584
4039,1,2889.0894154258335
3142,3,2362.228247012967
3239,2,2160.211588647148
6805,2,4156.028670417386
6726,2,5077.402149339626
2051,1,1485.8076985348412
1357,0,690.7303234436647
4051,2,2973.065637335453
2178,3,1653.6476265943563
6306,3,4904.864326820461
4141,4,3506.6840687743743
3690,2,3072.180460784564
3019,1,2052.5702627177357
2883,2,2019.076713547093
1926,2,1277.983496780763
2959,3,2028.7423540492573
4344,2,2583.3441064698945
3637,3,2419.0243864041763
4013,3,2735.2969911321807
2744,2,1836.4619749353976
3678,2,2438.454631542154
2550,1,2120.612576488774
2291,2,1749.9875361119496
3012,2,2213.2615522324795
2820,2,2230.2883318329527
2775,4,2361.983388460948
5033,3,3787.801927093332
3252,1,2172.9094269704206
2176,2,1630.5087551356614
3130,2,2331.48804137135
2361,3,1760.4057961573285
2369,1,1848.7094468660712
4627,3,3241.0837232117683
3450,3,2390.631830647336
4749,2,3426.7707364353137
5433,1,3329.8347048958176
4965,2,3481.731166871948
4021,4,3421.007753202501
3673,4,3119.2335645350895
4887,2,3571.3226820153777
5233,4,4381.848061107419
3104,4,2634.0012790442047
3949,4,3325.268313027756
3404,4,2862.431257630896
3003,4,2552.66003422911
8189,4,6595.717235978146
9131,4,7319.59876594645
4421,4,3697.1588029045865
3146,3,2393.1959507337215
2994,4,2530.080256236952
4313,4,3439.8046087353505
3206,3,2530.7005992234226
4796,3,3454.5471238263654
3883,3,3220.615910723062
4147,4,3302.6371546351616
3202,3,2355.375465029999
6309,4,4998.028256253627
4202,2,3105.1894071147944
4785,2,3756.596176124261
2468,1,1760.5896530283142
2135,1,1362.4417274101106
3384,2,2687.771118983978
5002,1,3403.2915572832876
4710,2,3620.3002177977683
3408,2,2576.1678372798874
3439,2,2403.120725698182
2942,3,2072.7821758199343
2953,1,1661.5933064319802
6333,3,4668.3271342837925
3517,2,2741.8940725453535
4803,3,3620.5633441143545
5551,2,4128.88441647528
3523,3,2616.0420906460804
4436,2,2849.593671962434
2034,1,1037.7382141153228
1270,0,764.0225981272404
4202,3,2652.069663933713
4444,3,2934.5469796645934
3361,3,2521.4625527674098
3019,4,2565.8353447240142
5232,3,3867.215305949435
4788,3,3618.6535573941733
5355,4,4551.06866893904
4632,3,2899.392317180955
4934,3,2769.1730646693395
3307,4,2439.070923476751
7810,0,4777.742695902072
4662,3,3525.464326794851
5531,2,4173.76979864904
3022,2,1906.2891685557058
5504,2,3485.7843890081467
3813,3,2948.6558690314764
4523,4,3754.267877691964
3841,3,2701.446398263259
6548,3,4543.117136339954
2791,3,2026.6549153075487
2873,3,1971.3411615030516
2570,2,1632.8277757905275
6407,3,4713.460791078133
4644,3,3487.000305132265
6119,3,4740.544975508926
8078,2,5566.716842188286
14,0,8.981784673498833
2229,4,1880.2644394894717
4874,4,4140.241929750406
4308,3,3266.6596417887695
3538,3,2739.127956378743
4069,4,3440.0623079494285
5744,4,4616.365451159783
4803,2,3062.014817453853
3856,3,2572.1730462596356
5117,4,4055.7524449516295
3805,3,2840.258142943014
4067,4,3334.851912622148
6843,4,5482.376512560479
5031,4,4198.765854432868
4208,3,3027.3230624688704
3757,4,3157.767115666698
3735,4,3157.2937438233153
4130,4,3376.5384314558955
4348,3,2997.067023551932
4324,4,3440.6937118482147
4716,4,3764.273373255069
4544,3,3568.556761689053
3197,4,2553.6182205410278
3357,3,2341.22967758421
4892,3,3164.8360230489675
6504,3,4339.204470148193
4842,3,3229.688089612123
3223,3,2479.181782483985
4285,2,2894.2696051652733
5028,2,3931.741654517153
3391,4,2877.209021531963
4904,4,4082.1296679535144
4603,3,3438.310518481327
4645,4,3844.444583785067
5932,3,3626.4015461946788
6082,4,4729.444295737466
6584,3,4488.856763710267
8335,2,5309.924869711095
6255,3,4889.272523460197
3468,4,2938.3646232654155
3373,4,2864.988988963529
2880,4,2185.0184751350757
3270,4,2752.024644987993
6568,3,4901.485180581274
4922,4,4174.025275381198
2977,3,2171.5217147363164
1928,3,1380.1774180398227
2857,3,2275.6404858456635
3631,3,2805.531744449706
6341,3,4807.87805880249
3361,3,2435.6530619285068
4144,4,3506.6454923522556
9652,4,8167.140003674854
3922,3,2150.776201229079
3406,3,1704.2615827784712
8030,4,5585.867453401535
5014,3,3460.2364076182353
4908,2,3081.506289933408
5221,3,3894.806657973496
6156,2,4570.845990814201
4682,2,3491.854382160756
4742,4,3971.0125593278262
3792,3,2853.6374936641682
4872,4,4058.100083371282
6007,2,4445.78777816475
6286,3,4290.579563788763
5057,2,3759.875733819235
6310,4,5096.165705774484
6784,3,5144.154830523447
5191,2,3891.9631573908955
4293,2,3178.078581645459
3636,2,2580.7829360430133
6897,2,3933.6656335640664
10135,2,6966.594526805561
5844,3,4418.347497677142
3701,4,3137.5405182044633
3866,4,3278.9919689509657
4169,3,2714.3767304046473
3552,4,2992.1664112601047
5129,3,3379.1565746128467
3387,2,2208.2314459717495
3586,3,2636.5812478314374
3388,3,2409.889000714641
3953,3,3455.222847557563
8894,3,6117.425417532641
3086,4,2555.0017735970873
3088,4,2639.4667511007956
3654,4,3095.4529108536244
3927,3,2909.6865146193245
4079,3,3156.4591367682337
5169,4,4333.00193891375
3858,4,3258.6365866483256
3588,4,3017.1657474558556
2497,3,1704.367507286378
3556,3,2181.679583295939
3646,2,2775.804639093135
5641,3,4400.844571019955
3621,4,3037.466858318577
1673,3,879.9697814446878
2309,3,1392.4616927980207
0,0,0.0
4661,3,3130.6955313183116
3678,3,2605.166923314369
5535,3,4344.329954974544
5949,2,4703.883231257058
8193,2,6418.103396233378
1833,1,1002.0980017889046
2425,2,1811.2392389203226
5408,2,3813.5186652663733
4547,2,2892.568836617085
9264,3,6522.411057738762
4137,3,3128.6796204482994
5207,2,3991.457561798024
6755,3,4768.877690063937
4535,2,3525.670381814849
8165,3,6008.059629267641
4551,2,3525.2778749385793
4009,2,2988.919133867455
7799,2,5303.460769376612
4352,2,3047.9799479544145
2750,2,2121.1458362568933
5899,2,4383.3813984424905
4339,1,3100.3069151632944
5708,2,4270.651554083227
3973,2,3171.557976780814
3449,2,2616.6857198156576
5680,2,4253.141476194363
5434,2,3100.0704482053625
3057,3,2288.3037738645103
4771,2,3552.6541499329974
4099,2,3111.814517264435
6051,1,4213.522551602157
4501,2,3390.321335230912
15861,3,11675.629241792143
5703,2,4261.52970098234
2917,2,2129.398608923987
3599,1,2581.928496203025
3357,2,2454.9154303212267
5430,3,4137.4728180481425
5938,2,4649.3445877554195
6056,1,3968.541766779788
4323,1,3314.5538309900285
5129,1,3256.975379139987
3473,1,2314.1860003787965
2344,1,1719.1436826411432
2041,1,1418.1827288488143
4894,3,3842.981388234309
4184,1,2960.905965220405
5460,1,3548.135570991786
3361,1,2392.9473147582576
4174,2,3050.575289186646
3751,1,2589.7364869520047
5603,1,3998.42541395092
6978,1,4537.893071615746
3621,1,2366.236193392061
3205,1,2203.219067015132
4943,1,3371.1458180894724
6413,1,5086.476220546351
3968,1,2730.848698265386
4091,2,2946.9535917305197
4114,1,2858.6005617266155
2699,2,2052.6857754414073
4167,1,2850.10082575307
3571,1,2677.822103311262
3579,2,2681.173130023713
6285,1,4319.280124001634
5171,2,3487.8165155314523
5841,2,3915.998285100466
2673,2,1458.0994356457559
4463,2,2622.383955551797
7044,3,5543.526496959726
8597,2,6378.4299025675
6213,1,4096.19628720796
3712,1,1908.394102258477
4632,1,2849.0148551832935
14611,2,11098.241806403403
4675,2,2953.508902956898
1498,1,738.5732513674858
9808,2,8446.139886899527
3640,2,2168.0414474651852
7537,3,5982.981159202186
7566,2,5165.963510505922
9962,3,6498.54397726877
4394,1,2996.3185814891294
5229,1,3760.4099210466807
2735,1,1903.8908630406077
5883,1,4119.673682035403
2400,2,1960.0255983705385
4035,2,2967.9479789842276
3676,3,3172.3189097352106
4363,1,3099.278343602012
7106,3,5553.261341791005
2031,1,1522.6260880172454
5658,3,3938.9571508070503
3575,3,2357.983959024982
5850,2,4073.477742593339
4176,1,2943.8585425496008
2910,1,1974.039456294601
3559,1,2324.232996208294
2247,2,1476.5473420091118
5469,1,3116.308829812345
4401,3,3097.128087195953
3658,3,2483.608616023063
3258,2,2188.1143800676346
5753,2,4167.550339252086
6498,2,4522.177383386529
6703,2,4277.461688204451
5636,2,3829.8358417619525
4328,3,3171.6960414052187
3921,3,2954.7990538213676
4018,1,3080.702589155201
5744,2,3898.141849749823
3250,3,2354.8550748887606
1451,0,685.8137621096656
2334,2,1127.1391927454522
2420,2,1183.6492628795577
4453,1,1923.0903097720043
7243,2,3835.8413783948254
4301,2,2026.386728487062
5274,3,3388.6567279881833
5120,2,3846.8825599232855
4875,1,3902.496006036161
7070,1,5216.0078828922715
3820,1,2419.7839808154918
3466,1,2137.5348504318913
6630,2,4415.14708042981
6802,1,4958.457147746069
2757,1,1395.8531054861032
4328,2,2633.0296873683515
2189,1,734.6896666302129
2969,1,1052.6327292409312
925,0,322.8117882403495
4918,2,2575.5601509905523
8415,1,6327.800980342242
2385,1,1404.1654220923692
6179,1,3592.769057621256
3089,1,1430.1500200262199
4703,1,3484.6776032796674
6323,1,4582.387536744106
5963,1,3954.287706039609
3072,1,1929.6542080512722
5483,1,3321.9474813542674
2395,1,1604.180918833092
4816,1,3613.233190749796
6773,1,4314.477692333025
7476,1,4400.376215852442
17772,3,12712.604749450884
7344,1,5881.422992684646
2537,3,1894.824921947718
5434,3,4096.113733483905
6120,1,4280.915291075132
1228,0,906.9663350526283
7406,2,4880.0084692839655
7238,2,5018.526495242344
5147,2,3405.038274069274
4800,2,3670.941921861733
5437,2,4002.8875814993607
4975,1,3693.044497073946
5237,1,3435.9557646899098
5481,2,4079.529326800002
6662,3,4934.559843641025
5945,2,4480.16642541593
4304,2,3173.9939241561992
3151,2,2321.781396084668
3776,2,2720.04320762025
4454,2,3309.6424391698347
5261,2,4009.5600202535147
4597,2,3349.6356064133242
4140,3,3166.0527115962122
7488,2,6188.536366035356
2493,1,1720.1941355875324
4066,2,3159.5997120590455
2252,1,1154.135663493999
4856,1,3466.4605943093675
3927,1,2489.8219910084636
5549,1,3719.939475678841
4205,2,3169.2829441423137
6030,2,4598.065667344966
1584,1,1076.0934247586256
10467,2,7758.288546800516
3464,1,2342.80570116572
3765,1,2622.1043382732637
5007,1,3340.7311251873293
5306,1,2121.1969595624323
2956,1,2151.312012228734
3357,1,2354.939513877454
4669,2,3495.7072479837298
4538,1,3085.3629282563456
4179,1,2880.3878655164367
3126,1,2112.3051402034384
3234,1,1647.0519774135553
5744,1,3031.8178009287685
7075,1,4533.823854253637
6412,1,3615.577404544501
2661,2,1769.7991672948176
9862,2,7245.136267319877
6464,1,4159.234177912716
6420,1,4733.297219017793
5365,1,3469.3245552173294
2738,1,1997.5690269652544
3643,1,2819.7501618119873
6427,1,4440.306247019177
5239,1,3120.73363210519
559,0,385.4799231954104
8495,1,5848.0889264903135
1841,1,1107.8036855960247
5777,1,3664.773671651451
6829,1,3490.807739548096
6617,1,4437.545676591193
5983,1,3634.3909171898636
3681,3,2543.344257231021
3457,2,2426.4322413959635
4231,2,2381.100045030349
7756,3,5405.9744473923765
6178,3,4358.426520783037
5461,2,3531.4692028593972
5164,3,3622.5291128696904
3832,3,2578.115913140025
7983,2,5655.281113210253
1704,2,894.5053394939197
3590,0,2075.608329419098
794,0,364.7269473440305
2554,1,1149.5172215210016
6224,2,4924.806262700053
4687,3,3978.4956730212516
4376,2,3136.2755126417355
6234,2,4103.7414675321415
1703,2,1274.8983468522492
5525,1,3850.8118875978525
5784,2,4646.33645645897
2858,3,2304.8437559751915
7229,3,5477.910320291612
2452,4,2081.6780542697115
1950,3,1415.1181593097504
5583,3,4037.811119545007
2362,3,1596.7435383705526
6461,3,4720.523917202376
4257,3,3007.5279248199718
3405,4,2886.56802493395
3974,2,2190.8570929174616
6851,4,5853.247604984186
2309,3,1465.946913381197
908,0,507.2161232951259
7262,3,4698.16380582791
1676,2,916.0859018992518
3697,4,2934.8303556884266
5390,3,3788.9658923356624
8099,3,6354.9566729359485
5616,1,3799.509824920506
4713,3,3446.3224436375776
4055,3,3170.312495156038
1023,0,916.1907272721278
